,id,link,titulo,precio,direction,superficie_total,superficie_util,superficie_terraza,ambientes,dormitorios,banos,estacionamientos,cant_max_habitantes,bodegas,gastos_comunes,orientacion,tipo_departamento,cantidad_pisos,departamentos_piso,numero_piso_unidad,codigo,fecha,published_time,latitude,longitude,comuna,published,divisa,region
432,433,https://www.portalinmobiliario.com/mlc-1282819267-edificio-alameda-park-vista-surponiente-piso-27-_jm#position=36&search_layout=stack&type=item&tracking_id=e5b6f501-326a-42a4-8ebc-f3c866d6170a,edificio alameda park- vista surponiente piso 27,390000.0,"av libertador bernardo o'higgins 4200 - 4500, san alberto hurtado, estación central",6174.0,58.0,331.0,3,2,2,,4,,89000.0,null,departamento,31,10,27,326721,2023-02-11 00:00:00.000000,publicado hace 30 días por assetplan,-33.454899,-70.694771,Estación central,2023-01-13 17:56:38.673056,pesos,Rm (metropolitana)
433,434,https://www.portalinmobiliario.com/mlc-1277688995-edificio-plaza-souper-vista-poniente-piso-16-_jm#position=37&search_layout=stack&type=item&tracking_id=e5b6f501-326a-42a4-8ebc-f3c866d6170a,edificio plaza souper- vista poniente piso 16,289000.0,"coronel souper 4200 - 4500, san alberto hurtado, estación central",386.0,35.0,286.0,2,1,1,,2,,58000.0,null,departamento,20,14,16,332883,2023-02-11 00:00:00.000000,publicado hace 33 días por assetplan,-33.457653,-70.692924,Estación central,2023-01-10 17:56:38.673062,pesos,Rm (metropolitana)
434,435,https://www.portalinmobiliario.com/mlc-1225577441-edificio-apostol-santiago-vista-oriente-piso-13-_jm#position=38&search_layout=stack&type=item&tracking_id=e5b6f501-326a-42a4-8ebc-f3c866d6170a,edificio apóstol santiago- vista oriente piso 13,390000.0,"apóstol santiago 32, san alberto hurtado, estación central",5112.0,48.0,242.0,3,2,2,1,4,1,85000.0,null,departamento,26,17,13,442796,2023-02-11 00:00:00.000000,publicado hace 2 meses por assetplan,-33.451164,-70.692886,Estación central,2022-12-12 17:56:38.673067,pesos,Rm (metropolitana)
435,436,https://www.portalinmobiliario.com/mlc-965623761-nomad-bellet-_jm#position=39&search_layout=stack&type=item&tracking_id=e5b6f501-326a-42a4-8ebc-f3c866d6170a,,1570.0,"antonio bellet 126, pedro de valdivia, providencia",0.0,3072.0,0.0,0,0,0,,0,,0.0,null,,0,0,0,,2023-02-11 00:00:00.000000,02_11_2023,,,None,2023-02-12 17:56:38.673096,undefinedconcentavos,None
436,437,https://www.portalinmobiliario.com/mlc-954196524-edificio-seminario-_jm#position=40&search_layout=stack&type=item&tracking_id=e5b6f501-326a-42a4-8ebc-f3c866d6170a,,976.0,"tucapel 261, metro irarrázaval, ñuñoa",0.0,25101.0,0.0,0,0,0,,0,,0.0,null,,0,0,0,,2023-02-11 00:00:00.000000,02_11_2023,,,None,2023-02-12 17:56:38.673097,undefinedconcentavos,None
437,438,https://www.portalinmobiliario.com/mlc-1319129054-nomad-holley-_jm#position=41&search_layout=stack&type=item&tracking_id=e5b6f501-326a-42a4-8ebc-f3c866d6170a,,1770.0,"bucarest 50, los leones, providencia",0.0,2862.0,0.0,0,0,0,,0,,0.0,null,,0,0,0,,2023-02-11 00:00:00.000000,02_11_2023,,,None,2023-02-12 17:56:38.673099,undefinedconcentavos,None
438,439,https://www.portalinmobiliario.com/mlc-1006481369-the-place-live-y-meet-_jm#position=42&search_layout=stack&type=item&tracking_id=e5b6f501-326a-42a4-8ebc-f3c866d6170a,,1912.0,"la gloria 47, nueva las condes, las condes",0.0,4143.0,0.0,0,0,0,,0,,0.0,null,,0,0,0,,2023-02-11 00:00:00.000000,02_11_2023,,,None,2023-02-12 17:56:38.673100,undefinedconcentavos,None
439,440,https://www.portalinmobiliario.com/mlc-1119349839-edificio-manquehue-1407-_jm#position=43&search_layout=stack&type=item&tracking_id=e5b6f501-326a-42a4-8ebc-f3c866d6170a,,61.0,"dra. eloisa díaz 6049, sebastián elcano, las condes",0.0,140.0,0.0,0,0,0,,0,,0.0,null,,0,0,0,,2023-02-11 00:00:00.000000,02_11_2023,,,None,2023-02-12 17:56:38.673101,undefined,None
440,441,https://www.portalinmobiliario.com/mlc-1055412401-level-lazo-1350-_jm#position=44&search_layout=stack&type=item&tracking_id=e5b6f501-326a-42a4-8ebc-f3c866d6170a,,10.0,"lazo 1350, lo vial, san miguel",0.0,2856.0,0.0,0,0,0,,0,,0.0,null,,0,0,0,,2023-02-11 00:00:00.000000,02_11_2023,,,None,2023-02-12 17:56:38.673101,undefined,None
441,442,https://www.portalinmobiliario.com/mlc-1257782458-vibe-5-de-abril-_jm#position=45&search_layout=stack&type=item&tracking_id=e5b6f501-326a-42a4-8ebc-f3c866d6170a,,245000.0,"hermanos arellano #160, universidad de santiago, estación central",0.0,2451.0,0.0,0,0,0,,0,,0.0,null,,0,0,0,,2023-02-11 00:00:00.000000,02_11_2023,,,None,2023-02-12 17:56:38.673102,pesos,None
442,443,https://www.portalinmobiliario.com/mlc-1245570707-home-inclusive-be-you-_jm#position=46&search_layout=stack&type=item&tracking_id=e5b6f501-326a-42a4-8ebc-f3c866d6170a,,836.0,"ejército 71, ejército - toesca, santiago",0.0,2533.0,0.0,0,0,0,,0,,0.0,null,,0,0,0,,2023-02-11 00:00:00.000000,02_11_2023,,,None,2023-02-12 17:56:38.673103,undefinedconcentavos,None
443,444,https://www.portalinmobiliario.com/mlc-1234352712-distrito-barroso-_jm#position=47&search_layout=stack&type=item&tracking_id=e5b6f501-326a-42a4-8ebc-f3c866d6170a,,2763.0,"rosas 1777, barrio brasil, santiago",0.0,3257.0,0.0,0,0,0,,0,,0.0,null,,0,0,0,,2023-02-11 00:00:00.000000,02_11_2023,,,None,2023-02-12 17:56:38.673104,undefined,None
444,445,https://www.portalinmobiliario.com/mlc-1316726482-departamento-carmen-id-101147-_jm#position=48&search_layout=stack&type=item&tracking_id=e5b6f501-326a-42a4-8ebc-f3c866d6170a,departamento carmen id: 101147,315000.0,"carmen, santa isabel, santiago",50.0,48.0,0.0,2,2,2,,0,,80000.0,null,loft,0,0,0,101147,2023-02-11 00:00:00.000000,publicado hace 5 días por houm,-33.4473987,-70.6425454,Santiago,2023-02-07 17:56:38.673105,pesos,Rm (metropolitana)
445,446,https://www.portalinmobiliario.com/mlc-1315160478-departamento-zanartu-id-102757-_jm#position=49&search_layout=stack&type=item&tracking_id=e5b6f501-326a-42a4-8ebc-f3c866d6170a,departamento zañartu id: 102757,540000.0,"zañartu, estadio nacional, ñuñoa",57.0,54.0,0.0,2,2,2,1,0,,80000.0,null,loft,0,0,0,102757,2023-02-11 00:00:00.000000,publicado hace 6 días por houm,-33.4730179,-70.6210743,Ñuñoa,2023-02-06 17:56:38.673112,pesos,Rm (metropolitana)
446,447,https://www.portalinmobiliario.com/mlc-1320411435-departamento-enrique-foster-id-103678-_jm#position=1&search_layout=stack&type=item&tracking_id=cedfc5ad-53c6-497d-8f7d-8dd9d1bb0d4f,departamento enrique foster id: 103678,850000.0,"enrique foster, barrio el golf, las condes",85.0,83.0,0.0,2,2,2,2,0,,220000.0,null,loft,0,0,0,103678,2023-02-11 00:00:00.000000,publicado hace 3 días por houm,-33.415341,-70.5940413,Las condes,2023-02-09 17:56:38.673117,pesos,Rm (metropolitana)
447,448,https://www.portalinmobiliario.com/mlc-1318665464-departamento-maipu-poniente-id-102780-_jm#position=2&search_layout=stack&type=item&tracking_id=cedfc5ad-53c6-497d-8f7d-8dd9d1bb0d4f,departamento maipu poniente id: 102780,340000.0,"maipu poniente, centro de concepción, concepción",33.0,30.0,0.0,1,1,1,,0,,35000.0,null,loft,0,0,0,102780,2023-02-11 00:00:00.000000,publicado hace 4 días por houm,-36.8281183,-73.0607974,Concepción,2023-02-08 17:56:38.673122,pesos,Biobío
448,449,https://www.portalinmobiliario.com/mlc-1315160483-departamento-camino-san-antonio-id-27716-_jm#position=3&search_layout=stack&type=item&tracking_id=cedfc5ad-53c6-497d-8f7d-8dd9d1bb0d4f,departamento camino san antonio id: 27716,980000.0,"camino san antonio, mall sport, las condes",93.0,79.0,0.0,2,2,2,1,0,1,140000.0,null,loft,0,0,0,27716,2023-02-11 00:00:00.000000,publicado hace 6 días por houm,-33.3712063,-70.5128684,Las condes,2023-02-06 17:56:38.673127,pesos,Rm (metropolitana)
449,450,https://www.portalinmobiliario.com/mlc-1315134800-departamento-avenida-coraceros-id-47411-_jm#position=4&search_layout=stack&type=item&tracking_id=cedfc5ad-53c6-497d-8f7d-8dd9d1bb0d4f,departamento avenida coraceros id: 47411,780000.0,"avenida coraceros, viña del mar",0.0,82.0,0.0,0,0,0,,0,,190000.0,null,,0,0,0,47411,2023-02-11 00:00:00.000000,publicado hace 6 días por houm,-33.0058638,-71.5475288,Valparaíso,2023-02-06 17:56:38.673132,pesos,Propiedades usadas
450,451,https://www.portalinmobiliario.com/mlc-1315438337-departamento-alonso-de-camargo-id-72256-_jm#position=5&search_layout=stack&type=item&tracking_id=cedfc5ad-53c6-497d-8f7d-8dd9d1bb0d4f,departamento alonso de camargo id: 72256,1087508.0,"alonso de camargo, colón oriente - vital apoquindo, las condes",120.0,110.0,0.0,3,3,3,2,0,1,185000.0,null,loft,0,0,0,72256,2023-02-11 00:00:00.000000,publicado hace 6 días por houm,-33.4204067,-70.5383461,Las condes,2023-02-06 17:56:38.673137,pesos,Rm (metropolitana)
451,452,https://www.portalinmobiliario.com/mlc-1315022317-departamento-avenida-sucre-id-102935-_jm#position=6&search_layout=stack&type=item&tracking_id=cedfc5ad-53c6-497d-8f7d-8dd9d1bb0d4f,departamento avenida sucre id: 102935,780000.0,"avenida sucre, ñuñoa",80.0,78.0,0.0,3,3,2,1,0,1,150000.0,null,loft,0,0,0,102935,2023-02-11 00:00:00.000000,publicado hace 6 días por houm,-33.4485351,-70.6016491,Ñuñoa,2023-02-06 17:56:38.673141,pesos,Rm (metropolitana)
452,453,https://www.portalinmobiliario.com/mlc-1320648792-departamento-avenida-las-condes-id-54749-_jm#position=7&search_layout=stack&type=item&tracking_id=cedfc5ad-53c6-497d-8f7d-8dd9d1bb0d4f,departamento avenida las condes id: 54749,18.0,"avenida las condes, metro hernando de magallanes, las condes",55.0,48.0,0.0,1,1,1,1,0,1,80000.0,null,loft,0,0,0,54749,2023-02-11 00:00:00.000000,publicado hace 3 días por houm,-33.4050405,-70.5584137,Las condes,2023-02-09 17:56:38.673146,undefined,Rm (metropolitana)
453,454,https://www.portalinmobiliario.com/mlc-1316720506-departamento-libertad-id-22267-_jm#position=8&search_layout=stack&type=item&tracking_id=cedfc5ad-53c6-497d-8f7d-8dd9d1bb0d4f,departamento libertad id: 22267,435000.0,"libertad, parque los reyes, santiago",62.0,60.0,0.0,3,3,2,,0,,60000.0,null,loft,0,0,0,22267,2023-02-11 00:00:00.000000,publicado hace 5 días por houm,-33.4276819,-70.675275,Santiago,2023-02-07 17:56:38.673151,pesos,Rm (metropolitana)
454,455,https://www.portalinmobiliario.com/mlc-1315235950-departamento-rio-grande-id-44222-_jm#position=9&search_layout=stack&type=item&tracking_id=cedfc5ad-53c6-497d-8f7d-8dd9d1bb0d4f,departamento rio grande id: 44222,480000.0,"rio grande, montemar, concón",69.0,66.0,0.0,2,2,1,1,0,1,90000.0,null,loft,0,0,0,44222,2023-02-11 00:00:00.000000,publicado hace 6 días por houm,-32.937614,-71.5334651,Concón,2023-02-06 17:56:38.673156,pesos,Valparaíso
455,456,https://www.portalinmobiliario.com/mlc-1314870362-departamento-escuela-agricola-id-233-_jm#position=10&search_layout=stack&type=item&tracking_id=cedfc5ad-53c6-497d-8f7d-8dd9d1bb0d4f,departamento escuela agricola id: 233,310000.0,"escuela agricola, metro camino agrícola, macul",0.0,28.0,0.0,0,0,0,,0,,50000.0,null,,0,0,0,233,2023-02-11 00:00:00.000000,publicado hace 6 días por houm,-33.4907112,-70.6075284,Macul,2023-02-06 17:56:38.673160,pesos,Rm (metropolitana)
456,457,https://www.portalinmobiliario.com/mlc-1322298565-departamento-camino-internacional-id-102906-_jm#position=11&search_layout=stack&type=item&tracking_id=cedfc5ad-53c6-497d-8f7d-8dd9d1bb0d4f,departamento camino internacional id: 102906,390000.0,"camino internacional, viña del mar",65.0,65.0,0.0,3,3,2,1,0,,50000.0,null,loft,0,0,0,102906,2023-02-11 00:00:00.000000,publicado hace 2 días por houm,-32.9903688,-71.500535,Viña del mar,2023-02-10 17:56:38.673165,pesos,Valparaíso
457,458,https://www.portalinmobiliario.com/mlc-1318688514-departamento-brown-norte-id-102966-_jm#position=12&search_layout=stack&type=item&tracking_id=cedfc5ad-53c6-497d-8f7d-8dd9d1bb0d4f,departamento brown norte id: 102966,750000.0,"brown norte, plaza ñuñoa, ñuñoa",0.0,75.0,0.0,0,0,0,,0,,95000.0,null,,0,0,0,102966,2023-02-11 00:00:00.000000,publicado hace 4 días por houm,-33.4494651,-70.5913366,Ñuñoa,2023-02-08 17:56:38.673170,pesos,Rm (metropolitana)
458,459,https://www.portalinmobiliario.com/mlc-1323326441-departamento-mujica-id-102493-_jm#position=13&search_layout=stack&type=item&tracking_id=cedfc5ad-53c6-497d-8f7d-8dd9d1bb0d4f,departamento mujica id: 102493,540000.0,"mujica, metro irarrázaval, ñuñoa",54.0,50.0,0.0,2,2,2,1,0,,60000.0,null,loft,0,0,0,102493,2023-02-11 00:00:00.000000,publicado hace 1 día por houm,-33.4510315,-70.6304192,Ñuñoa,2023-02-12 17:56:38.673175,pesos,Rm (metropolitana)
459,460,https://www.portalinmobiliario.com/mlc-1315436740-departamento-la-cabana-id-27719-_jm#position=14&search_layout=stack&type=item&tracking_id=cedfc5ad-53c6-497d-8f7d-8dd9d1bb0d4f,departamento la cabaña id: 27719,980000.0,"la cabaña, mall sport, las condes",86.0,80.0,0.0,2,2,2,1,0,1,140000.0,null,loft,0,0,0,27719,2023-02-11 00:00:00.000000,publicado hace 6 días por houm,-33.3712063,-70.5128684,Las condes,2023-02-06 17:56:38.673176,pesos,Rm (metropolitana)
460,461,https://www.portalinmobiliario.com/mlc-1317886197-departamento-santa-isabel-id-100010-_jm#position=15&search_layout=stack&type=item&tracking_id=cedfc5ad-53c6-497d-8f7d-8dd9d1bb0d4f,departamento santa isabel id: 100010,550000.0,"santa isabel, santiago",60.0,60.0,0.0,3,3,2,,0,,80000.0,null,loft,0,0,0,100010,2023-02-11 00:00:00.000000,publicado hace 4 días por houm,-33.4498649,-70.6415877,Santiago,2023-02-08 17:56:38.673181,pesos,Rm (metropolitana)
461,462,https://www.portalinmobiliario.com/mlc-1318615219-alcantara-vaticano-metro-colon-_jm#position=16&search_layout=stack&type=item&tracking_id=cedfc5ad-53c6-497d-8f7d-8dd9d1bb0d4f,,1250000.0,"alcantara/ vaticano/ metro colón, vaticano, las condes",210.0,200.0,10.0,3,3,2,1,0,1,200000.0,null,departamento,8,0,8,2904,2023-02-11 00:00:00.000000,publicado hace 4 días por redflip,-33.4265693,-70.5846389,Las condes,2023-02-08 17:56:38.673186,pesos,Rm (metropolitana)
462,463,https://www.portalinmobiliario.com/mlc-1318282391-departamento-avenida-jose-pedro-alessandri-id-101680-_jm#position=17&search_layout=stack&type=item&tracking_id=cedfc5ad-53c6-497d-8f7d-8dd9d1bb0d4f,departamento avenida josé pedro alessandri id: 101680,520000.0,"avenida josé pedro alessandri, plaza ñuñoa, ñuñoa",42.0,42.0,0.0,1,1,1,1,0,,80000.0,null,loft,0,0,0,101680,2023-02-11 00:00:00.000000,publicado hace 4 días por houm,-33.4556195,-70.5981867,Ñuñoa,2023-02-08 17:56:38.673191,pesos,Rm (metropolitana)
463,464,https://www.portalinmobiliario.com/mlc-1323838830-hermoso-y-amplio-departamento-en-el-barrio-el-golf-_jm#position=18&search_layout=stack&type=item&tracking_id=cedfc5ad-53c6-497d-8f7d-8dd9d1bb0d4f,hermoso y amplio departamento en el barrio el golf.,800000.0,"flandes 1191, las condes, chile, vaticano, las condes",70.0,70.0,0.0,0,3,2,1,6,1,0.0,null,departamento,12,4,11,,2023-02-11 00:00:00.000000,corredora con identidad verificada,-33.4257526,-70.5811217,Las condes,2023-02-12 17:56:38.673195,pesos,Rm (metropolitana)
464,465,https://www.portalinmobiliario.com/mlc-1314771325-departamento-avenida-americo-vespucio-id-102054-_jm#position=19&search_layout=stack&type=item&tracking_id=cedfc5ad-53c6-497d-8f7d-8dd9d1bb0d4f,departamento avenida américo vespucio id: 102054,500000.0,"avenida américo vespucio, metro las torres, macul",70.0,65.0,0.0,2,2,2,,0,,80000.0,null,loft,0,0,0,102054,2023-02-11 00:00:00.000000,publicado hace 6 días por houm,-33.498478,-70.5867256,Macul,2023-02-06 17:56:38.673196,pesos,Rm (metropolitana)
465,466,https://www.portalinmobiliario.com/mlc-1315131934-departamento-madreselvas-id-102469-_jm#position=20&search_layout=stack&type=item&tracking_id=cedfc5ad-53c6-497d-8f7d-8dd9d1bb0d4f,departamento madreselvas id: 102469,490000.0,"madreselvas, las dalias, macul",54.0,50.0,0.0,2,2,2,1,0,,70000.0,null,loft,0,0,0,102469,2023-02-11 00:00:00.000000,publicado hace 6 días por houm,-33.48335,-70.6007015,Macul,2023-02-06 17:56:38.673201,pesos,Rm (metropolitana)
466,467,https://www.portalinmobiliario.com/mlc-1321945666-departamento-freire-id-39189-_jm#position=21&search_layout=stack&type=item&tracking_id=cedfc5ad-53c6-497d-8f7d-8dd9d1bb0d4f,departamento freire id: 39189,550480.0,"freire, barrio oriente - las tres pascualas, concepción",0.0,43.0,0.0,0,0,0,,0,,50000.0,null,,0,0,0,39189,2023-02-11 00:00:00.000000,publicado hace 2 días por houm,-36.8197093,-73.0368895,Concepción,2023-02-10 17:56:38.673206,pesos,Biobío
467,468,https://www.portalinmobiliario.com/mlc-1322608114-departamento-avenida-edmundo-eluchans-id-103372-_jm#position=22&search_layout=stack&type=item&tracking_id=cedfc5ad-53c6-497d-8f7d-8dd9d1bb0d4f,departamento avenida edmundo eluchans id: 103372,730000.0,"avenida edmundo eluchans, reñaca, viña del mar",90.0,90.0,0.0,2,2,2,1,0,,100000.0,null,loft,0,0,0,103372,2023-02-11 00:00:00.000000,publicado hace 2 días por houm,-32.9561964,-71.5440742,Viña del mar,2023-02-10 17:56:38.673211,pesos,Valparaíso
468,469,https://www.portalinmobiliario.com/mlc-1322298480-departamento-avenida-vicuna-mackenna-id-103222-_jm#position=23&search_layout=stack&type=item&tracking_id=cedfc5ad-53c6-497d-8f7d-8dd9d1bb0d4f,departamento avenida vicuña mackenna id: 103222,430000.0,"avenida vicuña mackenna, metro irarrázaval, ñuñoa",39.0,36.0,0.0,1,1,1,1,0,1,58000.0,null,loft,0,0,0,103222,2023-02-11 00:00:00.000000,publicado hace 2 días por houm,-33.4503992,-70.631151,Ñuñoa,2023-02-10 17:56:38.673216,pesos,Rm (metropolitana)
469,470,https://www.portalinmobiliario.com/mlc-1322516802-departamento-santa-isabel-id-101209-_jm#position=24&search_layout=stack&type=item&tracking_id=cedfc5ad-53c6-497d-8f7d-8dd9d1bb0d4f,departamento santa isabel id: 101209,500000.0,"santa isabel, santa isabel, santiago",65.0,62.0,0.0,3,3,2,,0,1,90000.0,null,loft,0,0,0,101209,2023-02-11 00:00:00.000000,publicado hace 2 días por houm,-33.4475255,-70.6339718,Santiago,2023-02-10 17:56:38.673221,pesos,Rm (metropolitana)
470,471,https://www.portalinmobiliario.com/mlc-1321950433-departamento-avenida-pedro-de-valdivia-id-101786-_jm#position=25&search_layout=stack&type=item&tracking_id=cedfc5ad-53c6-497d-8f7d-8dd9d1bb0d4f,departamento avenida pedro de valdivia id: 101786,2466.0,"avenida pedro de valdivia, metro ñuñoa, ñuñoa",100.0,95.0,0.0,3,3,2,1,0,1,160000.0,null,loft,0,0,0,101786,2023-02-11 00:00:00.000000,publicado hace 2 días por houm,-33.4479104,-70.6053851,Ñuñoa,2023-02-10 17:56:38.673225,undefinedconcentavos,Rm (metropolitana)
471,472,https://www.portalinmobiliario.com/mlc-1317860500-departamento-luis-valenzuela-aris-id-103350-_jm#position=26&search_layout=stack&type=item&tracking_id=cedfc5ad-53c6-497d-8f7d-8dd9d1bb0d4f,departamento luis valenzuela aris id: 103350,450000.0,"luis valenzuela aris, villa macul, macul",54.0,48.0,0.0,2,2,1,,0,,65000.0,null,loft,0,0,0,103350,2023-02-11 00:00:00.000000,publicado hace 4 días por houm,-33.4895497,-70.5988838,Macul,2023-02-08 17:56:38.673230,pesos,Rm (metropolitana)
472,473,https://www.portalinmobiliario.com/mlc-1320673616-departamento-abate-molina-id-101331-_jm#position=27&search_layout=stack&type=item&tracking_id=cedfc5ad-53c6-497d-8f7d-8dd9d1bb0d4f,departamento abate molina id: 101331,285000.0,"abate molina, barrio república, santiago",33.0,30.0,0.0,1,1,1,,0,,30000.0,null,loft,0,0,0,101331,2023-02-11 00:00:00.000000,publicado hace 3 días por houm,-33.4564852,-70.6722155,Santiago,2023-02-09 17:56:38.673235,pesos,Rm (metropolitana)
